Date,Open,High,Low,Close,Volume,OpenInt,Stock
2008-04-29,21.914,22.496,21.802,22.418000000000003,257241562,0,AAPL
2008-04-30,22.564,23.051,22.144,22.275,317442129,0,AAPL
2008-05-01,22.405,23.051,22.393,23.051,251633136,0,AAPL
2008-05-02,23.075,23.294,22.865,23.173,277738755,0,AAPL
2008-05-05,23.294,23.73,23.188,23.656,238104028,0,AAPL
2008-05-06,23.647,23.962,23.33,23.905,255948722,0,AAPL
2008-05-07,23.825,24.103,23.523000000000003,23.609,195738103,0,AAPL
2008-05-08,23.533,23.884,23.445,23.699,250554038,0,AAPL
2008-05-09,23.457,23.596,23.226,23.491,187593127,0,AAPL
2008-05-12,23.72,24.186,23.417,24.097,228261727,0,AAPL
2008-05-13,24.152,24.517,24.057,24.329,229128499,0,AAPL
2008-05-14,24.497,24.619,23.765,23.853,255441462,0,AAPL
2008-05-15,23.919,24.32,23.59,24.298,243325898,0,AAPL
2008-05-16,24.369,24.369,23.949,24.028,213366015,0,AAPL
2008-05-19,24.062,24.164,23.218000000000004,23.51,263760564,0,AAPL
2008-05-20,23.284,23.84,23.065,23.807,270241158,0,AAPL
2008-05-21,23.769,24.075,22.57,22.819000000000003,322612253,0,AAPL
2008-05-22,22.948,23.222,22.027,22.673,336519572,0,AAPL
2008-05-23,23.148000000000003,23.304,22.767,23.202,252938866,0,AAPL
2008-05-27,23.41,23.875,23.285,23.875,220113009,0,AAPL
2008-05-28,24.01,24.069000000000003,23.526,23.95,207308665,0,AAPL
2008-05-29,23.939,24.103,23.755,23.908,180316589,0,AAPL
2008-05-30,24.012,24.273000000000003,23.995,24.171,169927452,0,AAPL
2008-06-02,24.14,24.287,23.631,23.831,189380334,0,AAPL
2008-06-03,23.935,24.103,23.353,23.738000000000003,209303027,0,AAPL
2008-06-04,23.564,23.959,23.465,23.717,202738767,0,AAPL
2008-06-05,23.853,24.313,23.781,24.258000000000003,210204143,0,AAPL
2008-06-06,24.075,24.327,23.762,23.774,269046995,0,AAPL
2008-06-09,23.682,23.685,22.505,23.257,526264929,0,AAPL
2008-06-10,23.095,23.919,22.926,23.774,318040510,0,AAPL
2008-06-11,23.607,23.819000000000003,22.996,23.156,267941514,0,AAPL
2008-06-12,23.236,23.387,21.926,22.189,364403085,0,AAPL
2008-06-13,21.961,22.303,21.171,22.074,375180778,0,AAPL
2008-06-16,21.932,22.781,21.653,22.647,293123381,0,AAPL
2008-06-17,22.817,23.304,22.719,23.233,250860097,0,AAPL
2008-06-18,23.181,23.333,22.712,22.894,226169454,0,AAPL
2008-06-19,22.857,23.353,22.642,23.167,220848579,0,AAPL
2008-06-20,22.929,23.181,22.411,22.446,247567738,0,AAPL
2008-06-23,22.383000000000003,22.523000000000003,21.97,22.174,180076401,0,AAPL
2008-06-24,22.033,22.509,21.978,22.187,173441356,0,AAPL
2008-06-25,22.346,22.904,22.268,22.716,179458876,0,AAPL
2008-06-26,22.302,22.39,21.515,21.546,242173913,0,AAPL
2008-06-27,21.314,21.842,21.022,21.78,289785857,0,AAPL
2008-06-30,21.774,22.027,21.336,21.444000000000003,190779913,0,AAPL
2008-07-01,21.009,22.376,21.002,22.37,309727561,0,AAPL
2008-07-02,22.418000000000003,22.724,21.537,21.537,233567418,0,AAPL
2008-07-03,21.717,22.047,21.228,21.785,145977693,0,AAPL
2008-07-07,22.154,22.685,22.012,22.432,228559086,0,AAPL
2008-07-08,22.462,23.012,22.123,22.993,247711824,0,AAPL
2008-07-09,23.084,23.168000000000003,22.302,22.315,249550627,0,AAPL
2008-07-10,22.399,22.71,21.947,22.621,234103082,0,AAPL
2008-07-11,22.458,22.682,21.9,22.103,259219811,0,AAPL
2008-07-14,22.954,22.962,22.164,22.268,246917000,0,AAPL
2008-07-15,22.065,22.249,21.309,21.723000000000003,289877701,0,AAPL
2008-07-16,21.779,22.146,21.59,22.133000000000003,208531685,0,AAPL
2008-07-17,22.294,22.408,21.948,22.002,210793201,0,AAPL
2008-07-18,21.542,21.724,21.13,21.148000000000003,240622373,0,AAPL
2008-07-21,21.373,21.451,20.633000000000003,21.295,355311216,0,AAPL
2008-07-22,19.07,20.844,18.767,20.749,523327034,0,AAPL
2008-07-23,21.148000000000003,21.56,20.689,21.29,295362486,0,AAPL
2008-07-24,21.04,21.164,20.292,20.366,234088625,0,AAPL
2008-07-25,20.538,20.874,20.319000000000003,20.761,176473261,0,AAPL
2008-07-28,20.769,20.805,19.724,19.773,217660487,0,AAPL
2008-07-29,19.883,20.42,19.676,20.117,190706395,0,AAPL
2008-07-30,20.195,20.555,19.989,20.473,201962288,0,AAPL
2008-07-31,20.194000000000003,20.772,20.103,20.356,177591108,0,AAPL
2008-08-01,20.482,20.489,19.946,20.062,151903672,0,AAPL
2008-08-04,20.052,20.221,19.584,19.622,164769142,0,AAPL
2008-08-05,19.914,20.592,19.827,20.572,191884653,0,AAPL
2008-08-06,20.486,21.44,20.232,21.028,220670153,0,AAPL
2008-08-07,20.86,21.28,20.682,20.948,187434681,0,AAPL
2008-08-08,20.991,21.724,20.971,21.711,199068558,0,AAPL
2008-08-11,21.785,22.603,21.727,22.227,248378005,0,AAPL
2008-08-12,22.219,22.961,22.219,22.633000000000003,233132531,0,AAPL
2008-08-13,22.8,23.051,22.525,22.962,234899860,0,AAPL
2008-08-14,22.815,23.109,22.773000000000003,22.963,198233593,0,AAPL
2008-08-15,22.932,23.019,22.418000000000003,22.504,197505890,0,AAPL
2008-08-18,22.456,22.769,22.26,22.461,153762598,0,AAPL
2008-08-19,22.324,22.676,22.002,22.222,171720613,0,AAPL
2008-08-20,22.386,22.661,22.233,22.517,141359624,0,AAPL
2008-08-21,22.358,22.468000000000004,22.011,22.321,150505318,0,AAPL
2008-08-22,22.533,22.73,22.483,22.641,122599625,0,AAPL
2008-08-25,22.527,22.567,21.983,22.098000000000003,135053284,0,AAPL
2008-08-26,22.113000000000003,22.395,22.106,22.236,124228804,0,AAPL
2008-08-27,22.174,22.507,22.049,22.369,132908992,0,AAPL
2008-08-28,22.449,22.57,22.125,22.249,120173705,0,AAPL
2008-08-29,22.136,22.218000000000004,21.648000000000003,21.708,167105545,0,AAPL
2008-09-02,22.098000000000003,22.218000000000004,21.13,21.282,217702749,0,AAPL
2008-09-03,21.385,21.6,21.002,21.379,204907079,0,AAPL
2008-09-04,21.226,21.504,20.593000000000004,20.646,207165081,0,AAPL
2008-09-05,20.277,20.798,20.189,20.513,219297935,0,AAPL
2008-09-08,21.073,21.115,19.396,20.223,291658981,0,AAPL
2008-09-09,20.088,20.485,19.181,19.424,346969505,0,AAPL
2008-09-10,19.529,19.848,19.057,19.415,271372446,0,AAPL
2008-09-11,19.415,19.594,18.696,19.549,270335199,0,AAPL
2008-09-12,19.308,19.326,18.762,19.073,221108652,0,AAPL
2008-09-15,18.182,18.911,17.974,17.974,256372856,0,AAPL
2008-09-16,17.113,18.248,16.923,17.914,334214072,0,AAPL
2008-09-17,17.715,17.736,16.369,16.369,334510649,0,AAPL
2008-09-18,16.717,17.927,15.453,17.172,467053093,0,AAPL
2008-09-19,18.029,18.467,17.454,18.046,398994981,0,AAPL
2008-09-22,17.901,17.958,16.732,16.781,238697990,0,AAPL
2008-09-23,16.852999999999998,17.391,16.22,16.243,356621023,0,AAPL
2008-09-24,16.315,16.769000000000002,16.026,16.484,291932018,0,AAPL
2008-09-25,16.654,17.26,16.46,16.897000000000002,279601969,0,AAPL
2008-09-26,16.006,16.622,15.752,16.422,313910215,0,AAPL
2008-09-29,15.302,15.326,12.882,13.48,730561989,0,AAPL
2008-09-30,13.866,14.728,13.611,14.553,453452613,0,AAPL
2008-10-01,14.326,14.388,13.754,13.976,361512816,0,AAPL
2008-10-02,13.837,13.93,12.807,12.818,448680865,0,AAPL
2008-10-03,13.321,13.638,12.121,12.428,639757618,0,AAPL
2008-10-06,11.782,12.65,11.211,12.568,587522817,0,AAPL
2008-10-07,12.872,12.997,11.392,11.419,523860280,0,AAPL
2008-10-08,11.013,12.337,10.970999999999998,11.499,615651966,0,AAPL
2008-10-09,11.974,12.267,11.09,11.363,451023268,0,AAPL
2008-10-10,10.973,12.807,10.886,12.396,618829489,0,AAPL
2008-10-13,13.42,14.155,12.935,14.118,429130693,0,AAPL
2008-10-14,14.904000000000002,14.907,13.207,13.33,552442840,0,AAPL
2008-10-15,13.298,13.702,12.538,12.547,441257577,0,AAPL
2008-10-16,12.776,13.245,11.75,13.049,550850676,0,AAPL
2008-10-17,12.734000000000002,13.068,10.999,12.473,491122629,0,AAPL
2008-10-20,12.777,12.811,11.992,12.605,431324163,0,AAPL
2008-10-21,12.413,12.54,11.674,11.717,571544296,0,AAPL
2008-10-22,12.468,12.965,11.901,12.403,626569693,0,AAPL
2008-10-23,12.362,12.71,11.768,12.579,466807754,0,AAPL
2008-10-24,11.567,12.54,11.54,12.344,443250825,0,AAPL
2008-10-27,12.175,12.503,11.764,11.793,337146846,0,AAPL
2008-10-28,12.220999999999998,12.872,11.829,12.794,455823303,0,AAPL
2008-10-29,12.902,14.029000000000002,12.798,13.387,544514103,0,AAPL
2008-10-30,13.879,14.365,13.783,14.222,456651818,0,AAPL
2008-10-31,13.751,14.187,13.466,13.78,459331042,0,AAPL
2008-11-03,13.564,13.973,13.429,13.698,295013372,0,AAPL
2008-11-04,14.084,14.315,13.66,14.215,390048641,0,AAPL
2008-11-05,13.947,14.050999999999998,13.189,13.228,350386539,0,AAPL
2008-11-06,12.938,13.161,12.553,12.691,367694616,0,AAPL
2008-11-07,12.697,12.787,12.257,12.58,305554493,0,AAPL
2008-11-10,12.845999999999998,12.859000000000002,12.102,12.278,313353655,0,AAPL
2008-11-11,12.145,12.442,11.815,12.137,341407188,0,AAPL
2008-11-12,11.844,11.94,11.527,11.541,328012870,0,AAPL
2008-11-13,11.526,12.352,11.017,12.352,517036639,0,AAPL
2008-11-14,11.991,12.036,11.526,11.555,391611734,0,AAPL
2008-11-17,11.331,11.595999999999998,11.175,11.287,324174165,0,AAPL
2008-11-18,11.474,11.654000000000002,11.122,11.514,337326468,0,AAPL
2008-11-19,11.484000000000002,11.729,11.04,11.05,326763102,0,AAPL
2008-11-20,10.896,11.071,10.245,10.307,478380668,0,AAPL
2008-11-21,10.496,10.773,10.137,10.576,437504267,0,AAPL
2008-11-24,10.899,12.14,10.864,11.903,402164449,0,AAPL
2008-11-25,12.117,12.129,11.29,11.628,344471972,0,AAPL
2008-11-26,11.539,12.198,11.507,12.167,250924090,0,AAPL
2008-11-28,12.128,12.136,11.764,11.867,84001102,0,AAPL
2008-12-01,11.695,11.816,11.388,11.389,257554120,0,AAPL
2008-12-02,11.526,11.864,11.078,11.841,320308356,0,AAPL
2008-12-03,11.444,12.325,11.371,12.281,373319724,0,AAPL
2008-12-04,12.083,12.194,11.406,11.706,304352143,0,AAPL
2008-12-05,11.563,12.101,11.379,12.037,291040322,0,AAPL
2008-12-08,12.438,12.909,12.267,12.77,330201108,0,AAPL
2008-12-09,12.548,13.269,12.448,12.814,335616400,0,AAPL
2008-12-10,12.53,12.742,12.361,12.576,261554018,0,AAPL
2008-12-11,12.439,12.964,12.145,12.167,290183330,0,AAPL
2008-12-12,11.897,12.678,11.849,12.584,290360303,0,AAPL
2008-12-15,12.292,12.322,11.91,12.135,248296843,0,AAPL
2008-12-16,12.037,12.358,11.878,12.220999999999998,304842113,0,AAPL
2008-12-17,11.655,11.666,11.274,11.419,360827582,0,AAPL
2008-12-18,11.462,11.632,11.325,11.453,238829666,0,AAPL
2008-12-19,11.525,11.647,11.371,11.526,223540440,0,AAPL
2008-12-22,11.526,11.53,10.845,10.979,235579006,0,AAPL
2008-12-23,11.139,11.254,11.0,11.062,177070536,0,AAPL
2008-12-24,11.025,11.045,10.828,10.892,75705547,0,AAPL
2008-12-26,11.084,11.196,10.916,10.988,85982781,0,AAPL
2008-12-29,11.093,11.220999999999998,10.896,11.091,191306231,0,AAPL
2008-12-30,11.196,11.277,10.849,11.05,269510759,0,AAPL
2008-12-31,11.014,11.238,10.93,10.931,169432011,0,AAPL
2009-01-02,10.959,11.659,10.907,11.622,208043955,0,AAPL
2009-01-05,11.923,12.318,11.872,12.112,329453938,0,AAPL
2009-01-06,12.289,12.442,11.831,11.912,359535607,0,AAPL
2009-01-07,11.732,11.844,11.558,11.656,209985787,0,AAPL
2009-01-08,11.584,11.928,11.531,11.871,184843882,0,AAPL
2009-01-09,11.936,11.96,11.543,11.598,152459734,0,AAPL
2009-01-12,11.583,11.654000000000002,11.213,11.353,171579281,0,AAPL
2009-01-13,11.311,11.493,11.058,11.233,222068162,0,AAPL
2009-01-14,11.044,11.174,10.849,10.928,282121166,0,AAPL
2009-01-15,10.309,10.773,10.252,10.679,510782667,0,AAPL
2009-01-16,10.792,10.806,10.295,10.543,292005908,0,AAPL
2009-01-20,10.496,10.5,10.014,10.014,253140675,0,AAPL
2009-01-21,10.18,10.614,10.156,10.608,298112397,0,AAPL
2009-01-22,11.271,11.526,10.989,11.314,386943024,0,AAPL
2009-01-23,11.134,11.509,11.078,11.314,211775201,0,AAPL
2009-01-26,11.382,11.651,11.307,11.479,193041670,0,AAPL
2009-01-27,11.539,11.725,11.493,11.619000000000002,169941977,0,AAPL
2009-01-28,11.800999999999998,12.167,11.718,12.063,240218267,0,AAPL
2009-01-29,11.92,12.081,11.858,11.91,164466842,0,AAPL
2009-01-30,11.861,11.989,11.527,11.543,181673776,0,AAPL
2009-02-02,11.399,11.782,11.385,11.719,155622254,0,AAPL
2009-02-03,11.755,11.96,11.56,11.907,162584114,0,AAPL
2009-02-04,11.951,12.327,11.921,11.98,224281427,0,AAPL
2009-02-05,11.882,12.452,11.861,12.355,204875865,0,AAPL
2009-02-06,12.428,12.807,12.42,12.77,188065177,0,AAPL
2009-02-09,12.807,13.19,12.743,13.127,197915319,0,AAPL
2009-02-10,12.954,13.127,12.427,12.53,233751877,0,AAPL
2009-02-11,12.347,12.59,12.263,12.397,187137663,0,AAPL
2009-02-12,12.271,12.773,12.271,12.713,225165155,0,AAPL
2009-02-13,12.692,12.798,12.565,12.699000000000002,169016433,0,AAPL
2009-02-17,12.42,12.424,12.074000000000002,12.106,184181312,0,AAPL
2009-02-18,12.185,12.274,11.873,12.085,190124683,0,AAPL
2009-02-19,11.951,12.069,11.54,11.606,251460545,0,AAPL
2009-02-20,11.461,11.833,11.399,11.679,209116481,0,AAPL
2009-02-23,11.732,11.782,11.08,11.134,209811560,0,AAPL
2009-02-24,11.174,11.640999999999998,11.14,11.556,210814219,0,AAPL
2009-02-25,11.508,11.9,11.431,11.674,227961051,0,AAPL
2009-02-26,11.796,11.9,11.393,11.422,172113392,0,AAPL
2009-02-27,11.271,11.691,11.228,11.438,196215342,0,AAPL
2009-03-02,11.27,11.679,11.228,11.264,212888353,0,AAPL
2009-03-03,11.411,11.62,11.255999999999998,11.315,201029452,0,AAPL
2009-03-04,11.545,11.88,11.456,11.675999999999998,206612596,0,AAPL
2009-03-05,11.556,11.765,11.326,11.377,196656849,0,AAPL
2009-03-06,11.31,11.32,10.543,10.924,281668441,0,AAPL
2009-03-09,10.764,11.218,10.575,10.642,194747028,0,AAPL
2009-03-10,10.856,11.421,10.803,11.349,235466311,0,AAPL
2009-03-11,11.513,12.046,11.472,11.868,236044586,0,AAPL
2009-03-12,11.898,12.37,11.782,12.34,214312799,0,AAPL
2009-03-13,12.334,12.446,12.168,12.285,167664420,0,AAPL
2009-03-16,12.362,12.470999999999998,12.06,12.219,222349209,0,AAPL
2009-03-17,12.195,12.765999999999998,12.175,12.762,219600784,0,AAPL
2009-03-18,12.79,13.252,12.77,13.0,222004745,0,AAPL
2009-03-19,13.057,13.214,12.839,13.014,139491556,0,AAPL
2009-03-20,13.08,13.204,12.88,13.01,194000264,0,AAPL
2009-03-23,13.148,13.849,13.031,13.79,185846682,0,AAPL
2009-03-24,13.59,14.017,13.497,13.638,178689921,0,AAPL
2009-03-25,13.769,13.874,13.302,13.637,180333974,0,AAPL
2009-03-26,13.822,14.082,13.779000000000002,14.069,171794055,0,AAPL
2009-03-27,13.894,13.897,13.626,13.682,137454186,0,AAPL
2009-03-30,13.332,13.449000000000002,13.139,13.379,140166551,0,AAPL
2009-03-31,13.512,13.763,13.447,13.463,158814361,0,AAPL
2009-04-01,13.326,13.96,13.305,13.918,164106299,0,AAPL
2009-04-02,14.09,14.697,14.059,14.435,225918240,0,AAPL
2009-04-03,14.587,14.873,14.537,14.854,176589216,0,AAPL
2009-04-06,14.720999999999998,15.208,14.507,15.169,183127138,0,AAPL
2009-04-07,14.91,14.941,14.622,14.728,149361805,0,AAPL
2009-04-08,14.758,14.955,14.675,14.896,126895071,0,AAPL
2009-04-09,15.169,15.369000000000002,15.106,15.312,147799978,0,AAPL
2009-04-13,15.369000000000002,15.492,15.24,15.397,108481314,0,AAPL
2009-04-14,15.309,15.390999999999998,15.015999999999998,15.151,126616397,0,AAPL
2009-04-15,14.983,15.144,14.824000000000002,15.065,115071612,0,AAPL
2009-04-16,15.265,15.773,15.213,15.554,165149905,0,AAPL
2009-04-17,15.5,15.912,15.401,15.807,138694239,0,AAPL
2009-04-20,15.595999999999998,15.751,15.259,15.431,130056791,0,AAPL
2009-04-21,15.233,15.64,15.187,15.595999999999998,130890809,0,AAPL
2009-04-22,15.701,16.052,15.521,15.562,257317120,0,AAPL
2009-04-23,16.219,16.29,15.816,16.059,263002275,0,AAPL
2009-04-24,15.945,16.024,15.749,15.866,150644934,0,AAPL
2009-04-27,15.735,16.006,15.71,15.974,133998857,0,AAPL
2009-04-28,15.794,16.164,15.785,15.866,126864351,0,AAPL
2009-04-29,15.988,16.244,15.857,16.024,127674324,0,AAPL
2009-04-30,16.185,16.264,15.997,16.112000000000002,138856146,0,AAPL
2009-05-01,16.112000000000002,16.386,16.109,16.295,110839216,0,AAPL
2009-05-04,16.417,16.936,16.351,16.913,170001745,0,AAPL
2009-05-05,16.873,17.014,16.791,16.993,111002870,0,AAPL
2009-05-06,17.095,17.097,16.677,16.967,132025508,0,AAPL
2009-05-07,16.916,16.955,16.379,16.529,147928018,0,AAPL
2009-05-08,16.532,16.805,16.171,16.544,130488888,0,AAPL
2009-05-11,16.3,16.769000000000002,16.278,16.592,112808484,0,AAPL
2009-05-12,16.61,16.61,15.784,15.935,169302193,0,AAPL
2009-05-13,15.77,15.88,15.286,15.300999999999998,165438241,0,AAPL
2009-05-14,15.338,15.819,15.329,15.746,124307466,0,AAPL
2009-05-15,15.640999999999998,15.961,15.576,15.675999999999998,102253291,0,AAPL
2009-05-18,15.858,16.226,15.57,16.219,127559713,0,AAPL
2009-05-19,16.243,16.559,16.102999999999998,16.322,103622672,0,AAPL
2009-05-20,16.363,16.547,16.045,16.118,108188460,0,AAPL
2009-05-21,16.006,16.235,15.739,15.903,113614655,0,AAPL
2009-05-22,15.89,15.903,15.594,15.687,83099873,0,AAPL
2009-05-26,15.987,16.755,15.952,16.748,176495854,0,AAPL
2009-05-27,16.875,17.285,16.762999999999998,17.037,180237132,0,AAPL
2009-05-28,17.097,17.34,16.909000000000002,17.297,135575655,0,AAPL
2009-05-29,17.342,17.403,17.142,17.391,127185699,0,AAPL
2009-06-01,17.462,17.926,17.417,17.848,125687897,0,AAPL
2009-06-02,17.8,18.104,17.715,17.866,126436357,0,AAPL
2009-06-03,17.938,18.074,17.81,18.051,156896778,0,AAPL
2009-06-04,17.94,18.464,17.932000000000002,18.407,152417259,0,AAPL
2009-06-05,18.635,18.748,18.341,18.526,176213719,0,AAPL
2009-06-08,18.428,18.471,17.858,18.421,259379840,0,AAPL
2009-06-09,18.416,18.512,17.997,18.28,188369794,0,AAPL
2009-06-10,18.182,18.228,17.709,17.958,191809218,0,AAPL
2009-06-11,17.882,18.128,17.742,17.922,146172301,0,AAPL
2009-06-12,17.783,17.814,17.423,17.54,156683309,0,AAPL
2009-06-15,17.414,17.535,17.273,17.428,150459127,0,AAPL
2009-06-16,17.496,17.73,17.43,17.459,142500382,0,AAPL
2009-06-17,17.507,17.604,17.226,17.363,159098967,0,AAPL
2009-06-18,17.417,17.673,17.364,17.4,118664677,0,AAPL
2009-06-19,17.680999999999997,17.868,17.531,17.865,200782896,0,AAPL
2009-06-22,18.007,18.128,17.457,17.592,176560169,0,AAPL
2009-06-23,17.461,17.538,17.017,17.16,196616724,0,AAPL
